Datum,Tijd,Product,ISIN,Beurs,Uitvoeringsplaats,Aantal,Koers,,Lokale waarde,,Waarde EUR,Wisselkoers,AutoFX Kosten,Transactiekosten en/of kosten van derden EUR,Totaal EUR,Order ID,
12-05-2023,16:58,NVIDIA CORP,US67066G1040,NDQ,ARCX,-1,"282,7600",USD,"282,76",USD,"260,32","1,0862","-0,65","-1,00","258,67",4ef42cb2-d1b4-4d73-b196-1b755b2fe8cf
12-05-2023,16:56,BXP INC,US1011211018,NSY,CDED,5,"48,3600",USD,"-241,80",USD,"-222,55","1,0865","-0,56","-1,00","-224,11",4dccfada-e4ea-4f72-b7b7-dadf203be102
12-05-2023,16:52,RIVIAN AUTOMOTIVE INC CLASS A,US76954A1034,NDQ,CDED,15,"13,0300",USD,"-195,45",USD,"-179,81","1,0870","-0,45","-1,00","-181,26",cf4fc3c2-87e4-4bef-afa9-df29e8ad03e8
08-05-2023,14:13,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,4,"97,7200",EUR,"-390,88",EUR,"-390,88",,"0,00",,"-390,88",637db631-a632-4594-a7c7-be8e62b5cdb2
08-05-2023,14:12,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,5,"71,2260",EUR,"-356,13",EUR,"-356,13",,"0,00",,"-356,13",15d21eab-284a-4099-82e4-06247b14adc7
06-04-2023,10:02,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,5,"71,0950",EUR,"-355,48",EUR,"-355,48",,"0,00",,"-355,48",42e3840b-521b-4717-b04b-87d246262827
06-04-2023,10:02,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,4,"97,1200",EUR,"-388,48",EUR,"-388,48",,"0,00",,"-388,48",2981ac31-5227-471b-bbd7-9dea0f8bb727
06-03-2023,12:56,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,4,"72,1100",EUR,"-288,44",EUR,"-288,44",,"0,00",,"-288,44",b629199b-be65-4069-9010-64eb279b8e74
06-03-2023,12:56,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,3,"98,8100",EUR,"-296,43",EUR,"-296,43",,"0,00",,"-296,43",328405f5-5bd3-40c6-a895-505dcb304326
27-02-2023,17:22,OPENDOOR TECHNOLOGIES INC CLASS A,US6837121036,NDQ,CDED,20,"1,5550",USD,"-31,10",USD,"-29,36","1,0591","-0,07","-1,00","-30,44",fcd85736-60ab-4744-ba4d-a80c2cc3acbb
27-02-2023,17:20,DROPBOX INC CLASS A,US26210C1045,NDQ,EPRL,5,"20,6500",USD,"-103,25",USD,"-97,50","1,0590","-0,24","-1,00","-98,74",97f30545-1969-4a6d-9862-f9e0aa086ead
27-02-2023,17:19,COINBASE GLOBAL INC CLASS A,US19260Q1076,NDQ,CDED,2,"58,7600",USD,"-117,52",USD,"-110,96","1,0591","-0,28","-1,00","-112,24",feb71220-2a13-44a8-9745-b909e3426fac
